               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 157,            0.034732,            0.039636,           0.0062176,             0.75452,             0.61835,             0.65213,             0.39742,              0.0321,            0.034808,           0.0099613,            0.002278,            0.002278,            0.002278
                 158,            0.034906,             0.04041,           0.0062362,             0.71331,             0.61825,             0.65209,             0.39754,            0.032095,            0.034809,           0.0099631,           0.0022285,           0.0022285,           0.0022285
                 159,            0.034629,            0.039222,           0.0061273,             0.71749,             0.61883,             0.65196,             0.39758,            0.032091,            0.034813,           0.0099656,            0.002179,            0.002179,            0.002179
                 160,            0.034598,            0.039277,           0.0061412,             0.71807,             0.61859,             0.65208,             0.39764,            0.032087,            0.034816,           0.0099679,           0.0021295,           0.0021295,           0.0021295
                 161,            0.034571,            0.039432,           0.0059187,             0.71713,             0.61755,             0.65231,             0.39789,            0.032084,            0.034821,           0.0099699,             0.00208,             0.00208,             0.00208
                 162,            0.034585,            0.039468,           0.0059615,             0.71821,             0.61722,             0.65286,             0.39786,             0.03208,            0.034826,           0.0099742,           0.0020305,           0.0020305,           0.0020305
                 163,            0.034639,            0.039684,           0.0059258,             0.72021,             0.61757,             0.65259,             0.39786,            0.032076,             0.03483,           0.0099763,            0.001981,            0.001981,            0.001981
                 164,            0.034259,            0.038929,            0.005857,             0.71978,             0.61668,             0.65272,             0.39803,            0.032072,            0.034835,           0.0099811,           0.0019315,           0.0019315,           0.0019315
                 165,            0.034277,            0.039168,           0.0058418,             0.72206,             0.61639,             0.65284,             0.39813,            0.032067,             0.03484,           0.0099868,            0.001882,            0.001882,            0.001882
                 166,            0.034301,            0.038993,           0.0056924,             0.72259,             0.61539,             0.65199,             0.39782,            0.032063,            0.034845,           0.0099939,           0.0018325,           0.0018325,           0.0018325
                 167,            0.034206,            0.038709,           0.0058463,              0.7235,             0.61531,             0.65195,             0.39785,            0.032058,            0.034849,           0.0099993,            0.001783,            0.001783,            0.001783
                 168,            0.034237,            0.038814,           0.0056209,              0.7239,             0.61508,             0.65194,              0.3979,            0.032054,            0.034856,            0.010004,           0.0017335,           0.0017335,           0.0017335
                 169,            0.033977,            0.038185,           0.0056067,             0.73026,             0.61838,             0.65208,             0.39786,             0.03205,            0.034862,            0.010008,            0.001684,            0.001684,            0.001684
                 170,            0.034125,            0.038339,           0.0055428,             0.73077,             0.61793,             0.65207,             0.39812,            0.032046,            0.034869,            0.010011,           0.0016345,           0.0016345,           0.0016345
                 171,            0.034198,            0.038466,           0.0055225,             0.72679,              0.6197,             0.65212,             0.39809,            0.032042,            0.034877,            0.010016,            0.001585,            0.001585,            0.001585
                 172,            0.033879,            0.038338,           0.0053276,             0.72901,             0.62027,             0.65202,             0.39801,            0.032037,            0.034886,            0.010022,           0.0015355,           0.0015355,           0.0015355
                 173,            0.033796,            0.038677,           0.0053629,              0.7228,             0.62053,             0.65201,             0.39823,            0.032035,            0.034894,            0.010029,            0.001486,            0.001486,            0.001486
                 174,            0.033643,            0.037571,           0.0052899,             0.72958,             0.62178,             0.65235,             0.39834,            0.032032,            0.034905,            0.010036,           0.0014365,           0.0014365,           0.0014365
                 175,            0.033724,            0.037933,           0.0053365,             0.72241,             0.62164,              0.6522,              0.3984,            0.032027,            0.034914,            0.010042,            0.001387,            0.001387,            0.001387
                 176,            0.033477,            0.037547,           0.0051137,             0.71943,             0.62032,             0.65194,             0.39839,            0.032024,            0.034924,             0.01005,           0.0013375,           0.0013375,           0.0013375
                 177,            0.033689,            0.037913,           0.0052287,             0.72286,             0.62048,             0.65155,             0.39825,            0.032021,            0.034933,            0.010056,            0.001288,            0.001288,            0.001288
                 178,            0.033411,            0.037098,           0.0051393,             0.73169,             0.61951,             0.65188,             0.39822,            0.032017,            0.034945,            0.010065,           0.0012385,           0.0012385,           0.0012385
                 179,            0.033514,            0.036893,           0.0051168,             0.72301,             0.62046,             0.65157,             0.39822,            0.032015,            0.034957,            0.010073,            0.001189,            0.001189,            0.001189
                 180,            0.033405,            0.037171,           0.0049299,             0.71331,             0.62288,             0.65153,             0.39834,            0.032013,            0.034969,            0.010081,           0.0011395,           0.0011395,           0.0011395
                 181,            0.033342,             0.03734,            0.005044,             0.71731,             0.62169,               0.652,             0.39844,             0.03201,             0.03498,            0.010088,             0.00109,             0.00109,             0.00109
                 182,            0.033609,            0.038088,            0.004815,             0.71873,             0.62101,              0.6517,             0.39819,            0.032009,            0.034993,            0.010095,           0.0010405,           0.0010405,           0.0010405
                 183,            0.033437,            0.037772,           0.0049197,             0.71566,             0.61942,             0.65143,             0.39806,            0.032007,            0.035005,            0.010104,            0.000991,            0.000991,            0.000991
                 184,            0.033186,            0.037119,            0.004826,             0.71628,             0.62186,             0.65121,             0.39791,            0.032006,            0.035018,            0.010113,           0.0009415,           0.0009415,           0.0009415
                 185,            0.033313,            0.037657,           0.0048635,              0.7181,             0.61992,             0.65113,             0.39792,            0.032003,            0.035032,            0.010123,            0.000892,            0.000892,            0.000892
                 186,            0.033172,            0.037225,           0.0046915,             0.71871,             0.61903,             0.65053,             0.39748,            0.032003,            0.035048,            0.010134,           0.0008425,           0.0008425,           0.0008425
                 187,            0.032922,             0.03705,           0.0046889,              0.7196,             0.61974,             0.65029,             0.39733,            0.032001,            0.035062,            0.010146,            0.000793,            0.000793,            0.000793
                 188,            0.033181,            0.037393,           0.0047602,             0.72011,             0.61742,              0.6505,             0.39737,               0.032,            0.035077,            0.010159,           0.0007435,           0.0007435,           0.0007435
                 189,             0.03307,            0.037355,           0.0046241,             0.72041,             0.61733,             0.65009,             0.39737,            0.031999,            0.035093,            0.010172,            0.000694,            0.000694,            0.000694
                 190,            0.032893,            0.036638,           0.0045591,             0.72192,             0.61675,             0.64961,             0.39729,            0.031998,            0.035109,            0.010183,           0.0006445,           0.0006445,           0.0006445
                 191,            0.032705,            0.036412,           0.0044388,             0.72266,             0.61606,             0.64952,             0.39724,            0.031997,            0.035125,            0.010196,            0.000595,            0.000595,            0.000595
                 192,             0.03313,            0.037368,           0.0045046,             0.72324,             0.61698,             0.64933,             0.39713,            0.031997,            0.035141,            0.010212,           0.0005455,           0.0005455,           0.0005455
                 193,            0.032932,            0.036787,           0.0043578,             0.72353,             0.61715,             0.64926,             0.39712,            0.031998,            0.035159,            0.010225,            0.000496,            0.000496,            0.000496
                 194,             0.03265,            0.036323,           0.0044729,             0.71125,             0.61719,             0.64881,             0.39714,            0.031998,            0.035178,            0.010239,           0.0004465,           0.0004465,           0.0004465
                 195,            0.032594,            0.036475,           0.0043389,             0.71125,             0.61696,             0.64844,             0.39689,               0.032,            0.035197,            0.010255,            0.000397,            0.000397,            0.000397
                 196,            0.032558,            0.036593,            0.004361,              0.7122,             0.61559,             0.64825,             0.39695,            0.032002,            0.035217,            0.010269,           0.0003475,           0.0003475,           0.0003475
                 197,            0.032764,              0.0368,            0.004355,             0.71235,             0.61546,             0.64838,              0.3969,            0.032003,            0.035236,            0.010282,            0.000298,            0.000298,            0.000298
                 198,            0.032616,            0.036507,           0.0042466,             0.71041,              0.6151,             0.64769,             0.39649,            0.032004,            0.035255,            0.010298,           0.0002485,           0.0002485,           0.0002485
                 199,            0.032329,            0.036104,           0.0042497,             0.71039,             0.61506,             0.64762,             0.39667,            0.032006,            0.035274,            0.010311,            0.000199,            0.000199,            0.000199
